
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
F14_12_SVC_BRK_2_PRESSURE_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_13_CADENCE_TEST_MODE_ON,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_14_CHECK_PWR_FLT_RELAY,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_15_COUPLING_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_16_RESET_FLT_CHK_SB_1,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_17_SVC_BRAKE_1_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_18_SVC_BRK_1_PRESSURE_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_19_SWITCH_CHECK_COMPLETE,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_20_EM_BRK_1_POS_SWITCH_FAIL,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_21_RLBK_BRK_1_POS_SWTCH_FAIL,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_22_RLBK_BRK_2_APPLIED,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_23_AUX_CNTRL_VOLTAGE_LOW,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_24_GEARBOX_OIL_PUMP_MTR_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_25_TWR_BRITTLE_BAR_FAIL_HIGH,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_26_AC_DRIVE_IN_LOCAL_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_27_TD1_MOTOR_OT_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_28_TD2_MOTOR_OT_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_29_EM_BRK_2_POS_SWITCH_FAIL,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_30_RLBK_2_POS_SWITCH_FAIL,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_31_REMOTE_HMI_STOP_INITIATED,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_0_RTN_AZ_SWITCH_1_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_1_RTN_AZ_2_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_2_RTN_AZ_3_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_3_RTN_AZ_4_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_4_RTN_AZ_5_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_18_RTN_DPT_SWITCH_6_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_19_RTN_DZ_5_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_20_RTN_DZ_4_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_21_RTN_DZ_3_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_22_RTN_DZ_2_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_23_RTN_DZ_1_CADENCE_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_24_RTN_AZ_1_COUNTER_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_25_RTN_AZ_2_COUNTER_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_26_RTN_AZ_3_COUNTER_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_27_RTN_AZ_4_COUNTER_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_28_RTN_AZ_5_COUNTER_FLT,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F15_29_RTN_A_CONTOUR_PLSE_LOSS,[PLC1.Fault_Table[15]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_1_RTN_DEPARTURE_STOP_GATE,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_10_RTN_D_CONTOUR_PLSE_LOSS,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_11_RTN_DZ_5_COUNTER_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_12_RTN_DZ_4_COUNTER_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_13_RTN_DZ_3_COUNTER_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_14_RTN_DZ_2_COUNTER_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_15_RTN_DZ_1_COUNTER_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_16_RTN_ARRIVAL_SPACING_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_17_RTN_DEPARTURE_SPACING_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_22_RTN_GRIP_ATTACH_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_24_RTN_EMSTOP_RELAY_FAIL,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F16_28_RTN_GRIP_ATTACH_CHNL_FLT,[PLC1.Fault_Table[16]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_0_ROC_NS_BUTTON,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_1_ROO_NS,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_2_RMR_NS_BUTTON,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_3_RTN_ARVL_CBLE_ELEVATION_1,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_4_RTN_ARVL_CBLE_ELEVATION_2,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_5_RTN_DPT_CBLE_ELEVATION_1,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_6_RTN_DPT_CBLE_ELEVATION_2,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_7_RTN_DPT_CBLE_POS_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_8_RTN_GROUND_CLAMP,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_9_RTN_REMOTE_OP_NS_BUTTON,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_12_RTN_GRIP_FORCE_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_13_RTN_CARRIAGE_LIMIT_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_14_RTN_CNTRL_VOLTAGE_LOW,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_20_RTN_CBIN_DOR_OPNER_POS,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_21_RTN_CABIN_DOOR_OPEN_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_24_TENSION_LOW_PRSSURE_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_25_TENSION_HIGH_PRESSURE_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_26_TENSION_CONTACTOR_POS_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_27_RTN_BULLWHEEL_LINER_FLT,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_28_RTN_RAP_NS_BUTTON,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F17_29_RTN_RDP_NS_BUTTON,[PLC1.Fault_Table[17]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_0_PORTAL_SYSTEM1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_1_TWR1_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_2_TWR2_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_3_TWR3_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_4_TWR4_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_5_TWR5_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_6_TWR6_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_7_TWR7_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_8_TWR8_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_9_TWR9_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_10_TWR10_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_11_TWR11_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_12_TWR12_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_13_TWR13_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_14_TWR14_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_15_TWR15_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_16_TWR16_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_17_TWR17_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_18_TWR18_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_19_TWR19_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_20_TWR20_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_21_TWR21_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_22_TWR22_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_23_TWR23_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_24_TWR24_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_25_TWR25_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A00_26_TWR26_SYS1_LS_ALARM,[PLC1.Alarm_Table[0]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_0_PORTAL_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_1_TWR1_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_2_TWR2_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_3_TWR3_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_4_TWR4_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_5_TWR5_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_6_TWR6_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
A01_7_TWR7_SYS2_LS_ALARM,[PLC1.Alarm_Table[1]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
