
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
Fault_Table_6_30,[PLC1.Fault_Table[6]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Fault_Table[6].30,F06.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_6_31,[PLC1.Fault_Table[6]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Fault_Table[6].31,F06.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_0,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Fault_Table[7].0,F07.00 PD1 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_1,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Fault_Table[7].1,F07.01 PD2 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_2,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Fault_Table[7].2,F07.02 SD1 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_3,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Fault_Table[7].3,F07.03 SD2 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_4,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Fault_Table[7].4,F07.04 TD1 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_5,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Fault_Table[7].5,F07.05 TD2 Contactor Position Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_6,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Fault_Table[7].6,F07.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_7,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Fault_Table[7].7,F07.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_8,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Fault_Table[7].8,F07.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_9,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Fault_Table[7].9,F07.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_10,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Fault_Table[7].10,F07.10,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_11,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Fault_Table[7].11,F07.11,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_12,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Fault_Table[7].12,F07.12,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_13,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Fault_Table[7].13,F07.13,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_14,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Fault_Table[7].14,F07.14,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_15,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Fault_Table[7].15,F07.15,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_16,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Fault_Table[7].16,F07.16,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_17,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Fault_Table[7].17,F07.17,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_18,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Fault_Table[7].18,F07.18,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_19,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Fault_Table[7].19,F07.19,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_20,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Fault_Table[7].20,F07.20,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_21,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Fault_Table[7].21,F07.21,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_22,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Fault_Table[7].22,F07.22,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_23,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Fault_Table[7].23,F07.23,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_24,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Fault_Table[7].24,F07.24,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_25,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Fault_Table[7].25,F07.25,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_26,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Fault_Table[7].26,F07.26,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_27,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Fault_Table[7].27,F07.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_28,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Fault_Table[7].28,F07.28,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_29,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Fault_Table[7].29,F07.29,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_30,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Fault_Table[7].30,F07.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_7_31,[PLC1.Fault_Table[7]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Fault_Table[7].31,F07.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_0,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Fault_Table[8].0,F08.00 Portal Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_1,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Fault_Table[8].1,F08.01 Tower 1 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_2,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Fault_Table[8].2,F08.02 Tower 2 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_3,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Fault_Table[8].3,F08.03 Tower 3 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_4,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Fault_Table[8].4,F08.04 Tower 4 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_5,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Fault_Table[8].5,F08.05 Tower 5 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_6,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Fault_Table[8].6,F08.06 Tower 6 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_7,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Fault_Table[8].7,F08.07 Tower 7 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_8,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Fault_Table[8].8,F08.08 Tower 8 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_9,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Fault_Table[8].9,F08.09 Tower 9 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_10,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Fault_Table[8].10,F08.10 Tower 10 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_11,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Fault_Table[8].11,F08.11 Tower 11 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_12,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Fault_Table[8].12,F08.12 Tower 12 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_13,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Fault_Table[8].13,F08.13 Tower 13 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_14,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Fault_Table[8].14,F08.14 Tower 14 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_15,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Fault_Table[8].15,F08.15 Tower 15 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_16,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Fault_Table[8].16,F08.16 Tower 16 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_17,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Fault_Table[8].17,F08.17 Tower 17 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_18,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Fault_Table[8].18,F08.18 Tower 18 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_19,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Fault_Table[8].19,F08.19 Tower 19 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_20,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Fault_Table[8].20,F08.20 Tower 20 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_21,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Fault_Table[8].21,F08.21 Tower 21 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_22,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Fault_Table[8].22,F08.22 Tower 22 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_23,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Fault_Table[8].23,F08.23 Tower 23 Brittle Bar,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_24,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Fault_Table[8].24,F08.24,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_25,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Fault_Table[8].25,F08.25,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_26,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Fault_Table[8].26,F08.26,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_27,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Fault_Table[8].27,F08.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_28,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Fault_Table[8].28,F08.28,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_29,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Fault_Table[8].29,F08.29,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_30,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Fault_Table[8].30,F08.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_8_31,[PLC1.Fault_Table[8]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Fault_Table[8].31,F08.31 Brittle Bar Relay Tripped,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_0,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Fault_Table[9].0,F09.00 Drive Desk Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_1,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Fault_Table[9].1,F09.01 Drive Control Cabinet Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_2,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Fault_Table[9].2,F09.02 PLC Software Error,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_3,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Fault_Table[9].3,F09.03 Drive Machine Room Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_4,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Fault_Table[9].4,F09.04 Drive DML Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_5,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Fault_Table[9].5,F09.05 Drive Electric Room Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_6,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Fault_Table[9].6,F09.06 Drive Terminal Arrival Side Lanyard Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_7,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Fault_Table[9].7,F09.07 Drive Terminal Departure Side Lanyard Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_8,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Fault_Table[9].8,F09.08 Drive Departure Pedestal Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_9,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Fault_Table[9].9,F09.09 Drive Terminal Grip Detach Switch Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_10,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Fault_Table[9].10,F09.10 Drive Arrival Pedestal Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_11,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Fault_Table[9].11,"F09.11 Drive Cutwire/Brittle Bar Relay Failed, Check CWER or BBER",,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_12,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Fault_Table[9].12,"F09.12 DME Emergency Stop Buttons - Channel 1 Failure; Check Lanyards, DMC",,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_13,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Fault_Table[9].13,F09.13 DME Emergency Stop Buttons - Channel 2 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_14,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Fault_Table[9].14,F09.14 DOE Emergency Stop Buttons - Channel 1 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_15,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Fault_Table[9].15,F09.15 DOE Emergency Stop Buttons - Channel 2 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_16,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Fault_Table[9].16,F09.16 Return Desk Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_17,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Fault_Table[9].17,F09.17 Return Departure Pedestal Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_18,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Fault_Table[9].18,F09.18 Return Machine Room Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_19,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Fault_Table[9].19,F09.19 Return Terminal Arrival Side Lanyard Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_20,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Fault_Table[9].20,F09.20 Return Terminal Departure Side Lanyard Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_21,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Fault_Table[9].21,F09.21 Return Grip Detach Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_22,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Fault_Table[9].22,F09.22 Return Grip Detach Channel 2 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_23,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Fault_Table[9].23,F09.23 Return Arrival Pedestal Operator Emergency Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_24,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Fault_Table[9].24,F09.24 Return Emergency Stop Buttons - Channel 1 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_25,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Fault_Table[9].25,F09.25 Return Emergency Stop Buttons - Channel 2 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_26,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Fault_Table[9].26,F09.26 Drive Grip Detach Channel 1 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_27,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Fault_Table[9].27,F09.27 Drive Grip Detach Channel 2 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_28,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Fault_Table[9].28,F09.28 Return Grip Detach Channel 1 Failure,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Fault_Table_9_29,[PLC1.Fault_Table[9]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Fault_Table[9].29,F09.29 DSG2 Power Source Selection Change,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
